Date,close
2015011909:15:00,257.76
2015011909:20:00,257.86
2015011909:25:00,257.56
2015011909:30:00,257.56
2015011909:35:00,257.5
2015011909:40:00,257.5
2015011909:45:00,257.66
2015011909:50:00,257.62
2015011909:55:00,257.5
2015011910:00:00,257.42
2015011910:05:00,257.8
2015011910:10:00,257.8
2015011910:15:00,257.76
2015011910:35:00,257.64
2015011910:40:00,257.62
2015011910:45:00,257.54
2015011910:50:00,257.62
2015011910:55:00,257.66
2015011911:00:00,257.74
2015011911:05:00,257.56
2015011911:10:00,257.62
2015011911:15:00,257.62
2015011911:20:00,257.5
2015011911:25:00,257.56
2015011911:30:00,257.56
2015011913:35:00,257.56
2015011913:40:00,257.66
2015011913:45:00,257.6
2015011913:50:00,257.56
2015011913:55:00,257.6
2015011914:00:00,257.7
2015011914:05:00,257.6
2015011914:10:00,257.6
2015011914:15:00,257.66
2015011914:20:00,257.5
2015011914:25:00,257.62
2015011914:30:00,257.6
2015011914:35:00,257.6
2015011914:40:00,257.56
2015011914:45:00,257.5
2015011914:50:00,257.56
2015011914:55:00,257.66
2015011921:10:00,257.86
2015011921:15:00,257.74
2015011921:20:00,257.86
2015011921:25:00,257.76
2015011921:30:00,257.84
2015011921:35:00,257.94
2015011921:40:00,257.96
2015011921:45:00,257.76
2015011921:50:00,257.76
2015011921:55:00,257.56
2015011922:00:00,257.62
2015011922:05:00,257.62
2015011922:10:00,257.5
2015011922:15:00,257.64
2015011922:20:00,257.62
2015011922:25:00,257.7
2015011922:30:00,257.7
2015011922:35:00,257.64
2015011922:40:00,257.62
2015011922:45:00,257.56
2015011922:50:00,257.52
2015011922:55:00,257.5
2015011923:00:00,257.4
2015011923:05:00,257.2
2015011923:10:00,256.9
2015011923:15:00,257.06
2015011923:20:00,257.06
2015011923:25:00,257.16
2015011923:30:00,257.12
2015011923:35:00,257.2
2015011923:40:00,257.06
2015011923:45:00,257.06
2015011923:50:00,257.12
2015011923:55:00,257.12
2015012000:00:00,256.96
2015012000:05:00,257
2015012000:10:00,257.1
2015012000:15:00,257.16
2015012000:20:00,257.44
2015012000:25:00,257.46
2015012000:30:00,257.26
2015012000:35:00,257.32
2015012000:40:00,257.36
2015012000:45:00,257.36
2015012000:50:00,257.14
2015012000:55:00,257.4
2015012001:00:00,257.46
2015012001:05:00,257.42
2015012001:10:00,257.5
2015012001:15:00,257.56
2015012001:20:00,257.66
2015012001:25:00,257.52
2015012001:30:00,257.52
2015012001:35:00,257.46
2015012001:40:00,257.52
2015012001:45:00,257.56
2015012001:50:00,257.7
2015012001:55:00,257.6
2015012002:00:00,257.56
2015012002:05:00,257.5
2015012002:10:00,257.4
2015012002:15:00,257.4
2015012002:20:00,257.32
2015012002:25:00,257.2
2015012002:30:00,257.3
2015012009:05:00,257.3
2015012009:15:00,257.2
2015012009:20:00,257.4
2015012009:25:00,257.44
2015012009:30:00,257.4
2015012009:35:00,257.3
2015012009:40:00,257.46
2015012009:45:00,257.56
2015012009:50:00,257.56
2015012009:55:00,257.56
2015012010:00:00,257.64
2015012010:05:00,257.7
2015012010:10:00,257.76
2015012010:15:00,257.66
2015012010:35:00,257.56
2015012010:40:00,257.5
2015012010:45:00,257.7
2015012010:50:00,257.6
2015012010:55:00,257.66
2015012011:00:00,257.64
2015012011:05:00,257.7
2015012011:10:00,257.74
2015012011:15:00,257.7
2015012011:20:00,257.8
2015012011:25:00,257.86
2015012011:30:00,257.76
2015012013:35:00,257.74
2015012013:40:00,257.8
2015012013:45:00,257.74
2015012013:50:00,257.54
2015012013:55:00,257.62
2015012014:00:00,257.72
2015012014:05:00,257.64
2015012014:10:00,257.62
2015012014:15:00,257.56
2015012014:20:00,257.7
2015012014:25:00,257.86
2015012014:30:00,257.8
2015012014:35:00,257.86
2015012014:40:00,258
2015012014:45:00,257.96
2015012014:50:00,258
2015012014:55:00,257.86
2015012021:10:00,260.2
2015012021:15:00,260.02
2015012021:20:00,259.74
2015012021:25:00,259.6
2015012021:30:00,259.36
2015012021:35:00,259.36
2015012021:40:00,259.46
2015012021:45:00,259.56
2015012021:50:00,259.32
2015012021:55:00,259.3
2015012022:00:00,259.36
2015012022:05:00,259.36
2015012022:10:00,259.44
2015012022:15:00,259.66
2015012022:20:00,259.56
2015012022:25:00,259.4
2015012022:30:00,259.66
2015012022:35:00,259.52
2015012022:40:00,259.8
2015012022:45:00,259.7
2015012022:50:00,260.04
2015012022:55:00,260.06
2015012023:00:00,259.96
2015012023:05:00,259.86
2015012023:10:00,259.82
2015012023:15:00,260.02
2015012023:20:00,260.16
2015012023:25:00,260.06
2015012023:30:00,260.06
2015012023:35:00,260.16
2015012023:40:00,260.26
2015012023:45:00,260.36
2015012023:50:00,259.96
2015012023:55:00,260.1
2015012100:00:00,260.22
2015012100:05:00,260.2
2015012100:10:00,260.3
2015012100:15:00,260.14
2015012100:20:00,260.24
2015012100:25:00,260.3
2015012100:30:00,260.32
2015012100:35:00,260.36
2015012100:40:00,260.5
2015012100:45:00,260.76
2015012100:50:00,260.8
2015012100:55:00,261
2015012101:00:00,261
2015012101:05:00,260.86
2015012101:10:00,261
2015012101:15:00,260.94
2015012101:20:00,261.06
2015012101:25:00,261.06
2015012101:30:00,260.96
2015012101:35:00,260.96
2015012101:40:00,260.86
2015012101:45:00,261
2015012101:50:00,260.8
2015012101:55:00,260.8
2015012102:00:00,260.66
2015012102:05:00,260.8
2015012102:10:00,260.76
2015012102:15:00,260.82
2015012102:20:00,260.82
2015012102:25:00,260.86
2015012102:30:00,260.76
2015012109:05:00,260.7
2015012109:15:00,260.9
2015012109:20:00,260.96
2015012109:25:00,260.76
2015012109:30:00,260.66
2015012109:35:00,260.62
2015012109:40:00,260.7
2015012109:45:00,260.6
2015012109:50:00,260.6
2015012109:55:00,260.62
2015012110:00:00,260.74
2015012110:05:00,260.76
2015012110:10:00,260.86
2015012110:15:00,260.96
2015012110:35:00,261.26
2015012110:40:00,261.56
2015012110:45:00,261.36
2015012110:50:00,261.44
2015012110:55:00,261.36
2015012111:00:00,261.5
2015012111:05:00,261.66
2015012111:10:00,261.36
2015012111:15:00,261.16
2015012111:20:00,261.24
2015012111:25:00,261.14
2015012111:30:00,261.56
2015012113:35:00,262.16
2015012113:40:00,262.4
2015012113:45:00,262.62
2015012113:50:00,262.4
2015012113:55:00,262.24
2015012114:00:00,262.3
2015012114:05:00,262.44
2015012114:10:00,262.6
2015012114:15:00,262.82
2015012114:20:00,263
2015012114:25:00,262.84
2015012114:30:00,262.56
2015012114:35:00,262.64
2015012114:40:00,262.8
2015012114:45:00,262.56
2015012114:50:00,262.46
2015012114:55:00,262.14
2015012121:10:00,262.8
2015012121:15:00,262.9
2015012121:20:00,262.76
2015012121:25:00,262.7
2015012121:30:00,262.76
2015012121:35:00,262.76
2015012121:40:00,262.62
2015012121:45:00,262.4
2015012121:50:00,262.3
2015012121:55:00,262.4
2015012122:00:00,262.4
2015012122:05:00,262.4
2015012122:10:00,262.36
2015012122:15:00,262.6
2015012122:20:00,262.52
2015012122:25:00,262.56
2015012122:30:00,262.64
2015012122:35:00,262.6
2015012122:40:00,261.86
2015012122:45:00,261.86
2015012122:50:00,261.84
2015012122:55:00,260.24
2015012123:00:00,260.56
2015012123:05:00,260.5
2015012123:10:00,260.9
2015012123:15:00,260.36
2015012123:20:00,259.76
2015012123:25:00,259.76
2015012123:30:00,259.14
2015012123:35:00,259.66
2015012123:40:00,259.2
2015012123:45:00,259.2
2015012123:50:00,259.4
2015012123:55:00,259.76
2015012200:00:00,259.9
2015012200:05:00,259.76
2015012200:10:00,259.86
2015012200:15:00,259.96
2015012200:20:00,259.92
2015012200:25:00,259.74
2015012200:30:00,259.62
2015012200:35:00,259.4
2015012200:40:00,259.9
2015012200:45:00,259.82
2015012200:50:00,259.76
2015012200:55:00,260
2015012201:00:00,260.3
2015012201:05:00,260.16
2015012201:10:00,260.2
2015012201:15:00,260.16
2015012201:20:00,260.3
2015012201:25:00,260.32
2015012201:30:00,260.4
2015012201:35:00,260.4
2015012201:40:00,260.1
2015012201:45:00,259.9
2015012201:50:00,259.9
2015012201:55:00,260.12
2015012202:00:00,260.2
2015012202:05:00,260.16
2015012202:10:00,260.34
2015012202:15:00,260.5
2015012202:20:00,260.4
2015012202:25:00,260.4
2015012202:30:00,260.34
2015012209:05:00,259.96
2015012209:15:00,259.76
2015012209:20:00,259.86
2015012209:25:00,259.86
2015012209:30:00,259.76
2015012209:35:00,259.8
2015012209:40:00,260.2
2015012209:45:00,260.16
2015012209:50:00,260.3
2015012209:55:00,260.16
2015012210:00:00,260.14
2015012210:05:00,260.06
2015012210:10:00,260.12
2015012210:15:00,260.16
2015012210:35:00,260.16
2015012210:40:00,260.24
2015012210:45:00,260.06
2015012210:50:00,260.32
2015012210:55:00,260.16
2015012211:00:00,260.2
2015012211:05:00,260.12
2015012211:10:00,260.16
2015012211:15:00,260.2
2015012211:20:00,260.2
2015012211:25:00,260.12
2015012211:30:00,260.16
2015012213:35:00,259.86
2015012213:40:00,260.16
2015012213:45:00,260.2
2015012213:50:00,260.1
2015012213:55:00,260.06
2015012214:00:00,260.06
2015012214:05:00,259.86
2015012214:10:00,259.76
2015012214:15:00,259.5
2015012214:20:00,259.4
2015012214:25:00,259.2
2015012214:30:00,258.8
2015012214:35:00,258.74
2015012214:40:00,258.8
2015012214:45:00,258.9
2015012214:50:00,258.7
2015012214:55:00,258.96
2015012221:10:00,259.86
2015012221:15:00,259.7
2015012221:20:00,259.86
2015012221:25:00,259.9
2015012221:30:00,259.56
2015012221:35:00,259.62
2015012221:40:00,259.24
2015012221:45:00,260.66
2015012221:50:00,259.92
2015012221:55:00,260.5
2015012222:00:00,260.76
2015012222:05:00,260.72
2015012222:10:00,261.42
2015012222:15:00,261.46
2015012222:20:00,262.06
2015012222:25:00,262.2
2015012222:30:00,261.96
2015012222:35:00,261.36
2015012222:40:00,260.7
2015012222:45:00,261.1
2015012222:50:00,260.46
2015012222:55:00,260.6
2015012223:00:00,260.7
2015012223:05:00,260.96
2015012223:10:00,260.64
2015012223:15:00,260.94
2015012223:20:00,261.4
2015012223:25:00,261.56
2015012223:30:00,261.76
2015012223:35:00,261.76
2015012223:40:00,261.8
2015012223:45:00,261.86
2015012223:50:00,261.4
2015012223:55:00,261.4
2015012300:00:00,261.4
2015012300:05:00,261.5
2015012300:10:00,261.8
2015012300:15:00,261.74
2015012300:20:00,261.84
2015012300:25:00,262.3
2015012300:30:00,262.02
2015012300:35:00,261.82
2015012300:40:00,262.02
2015012300:45:00,262.06
2015012300:50:00,262.4
2015012300:55:00,262.3
2015012301:00:00,261.96
2015012301:05:00,262.2
2015012301:10:00,262.02
2015012301:15:00,262
2015012301:20:00,261.82
2015012301:25:00,261.76
2015012301:30:00,261.8
2015012301:35:00,261.7
2015012301:40:00,261.86
2015012301:45:00,262
2015012301:50:00,261.96
2015012301:55:00,261.96
2015012302:00:00,261.76
2015012302:05:00,261.66
2015012302:10:00,261.7
2015012302:15:00,261.8
2015012302:20:00,261.56
2015012302:25:00,261.56
2015012302:30:00,261.24
2015012309:05:00,261.8
2015012309:15:00,261.46
2015012309:20:00,261.46
2015012309:25:00,261.5
2015012309:30:00,261.46
2015012309:35:00,261.6
2015012309:40:00,261.5
2015012309:45:00,261.66
2015012309:50:00,261.7
2015012309:55:00,261.7
2015012310:00:00,261.8
2015012310:05:00,261.5
2015012310:10:00,261.76
2015012310:15:00,261.7
2015012310:35:00,261.74
2015012310:40:00,261.84
2015012310:45:00,261.86
2015012310:50:00,261.8
2015012310:55:00,261.82
2015012311:00:00,261.76
2015012311:05:00,261.76
2015012311:10:00,261.7
2015012311:15:00,261.62
2015012311:20:00,261.56
2015012311:25:00,261.5
2015012311:30:00,261.66
2015012313:35:00,261.52
2015012313:40:00,261.52
2015012313:45:00,261.32
2015012313:50:00,260.8
2015012313:55:00,260.76
2015012314:00:00,261
2015012314:05:00,260.96
2015012314:10:00,260.7
2015012314:15:00,261.1
2015012314:20:00,261.06
2015012314:25:00,261.26
2015012314:30:00,261.24
2015012314:35:00,261.32
2015012314:40:00,261.2
2015012314:45:00,261.3
2015012314:50:00,261.16
2015012314:55:00,261.34
2015012321:10:00,261.66
2015012321:15:00,261.5
2015012321:20:00,261.56
2015012321:25:00,261.7
2015012321:30:00,261.62
2015012321:35:00,261.56
2015012321:40:00,261.66
2015012321:45:00,261.9
2015012321:50:00,261.94
2015012321:55:00,261.76
2015012322:00:00,261.76
2015012322:05:00,261.56
2015012322:10:00,261.56
2015012322:15:00,261.64
2015012322:20:00,261.46
2015012322:25:00,261.16
2015012322:30:00,261.4
2015012322:35:00,261.34
2015012322:40:00,261.36
2015012322:45:00,261.4
2015012322:50:00,261.36
2015012322:55:00,261.36
2015012323:00:00,261.42
2015012323:05:00,261.44
2015012323:10:00,261.26
2015012323:15:00,259.86
2015012323:20:00,259.96
2015012323:25:00,259.96
2015012323:30:00,259.94
2015012323:35:00,260.12
2015012323:40:00,260
2015012323:45:00,260
2015012323:50:00,259.86
2015012323:55:00,260
2015012600:00:00,260.26
2015012600:05:00,260.2
2015012600:10:00,260.24
2015012600:15:00,260.46
2015012600:20:00,260.46
2015012600:25:00,260.32
2015012600:30:00,260.2
2015012600:35:00,260.2
2015012600:40:00,260.4
2015012600:45:00,260.32
2015012600:50:00,260.2
2015012600:55:00,260.2
2015012601:00:00,260.46
2015012601:05:00,260.26
2015012601:10:00,260.3
2015012601:15:00,260.2
2015012601:20:00,260.16
2015012601:25:00,260.16
2015012601:30:00,260.1
2015012601:35:00,260.1
2015012601:40:00,260.1
2015012601:45:00,260.26
2015012601:50:00,260.2
2015012601:55:00,260.24
2015012602:00:00,260.2
2015012602:05:00,260.16
2015012602:10:00,260.1
2015012602:15:00,260.12
2015012602:20:00,260.14
2015012602:25:00,260.44
2015012602:30:00,260.8
2015012609:05:00,261.56
2015012609:15:00,262
2015012609:20:00,262.2
2015012609:25:00,262.4
2015012609:30:00,262.3
2015012609:35:00,262.16
2015012609:40:00,262.06
2015012609:45:00,262.1
2015012609:50:00,262.12
2015012609:55:00,262.06
2015012610:00:00,262.02
2015012610:05:00,262
2015012610:10:00,262.16
2015012610:15:00,262.12
2015012610:35:00,262.26
2015012610:40:00,262.3
2015012610:45:00,262
2015012610:50:00,262.06
2015012610:55:00,262.26
2015012611:00:00,262.2
2015012611:05:00,262.24
2015012611:10:00,262.2
2015012611:15:00,261.86
2015012611:20:00,261.86
2015012611:25:00,261.6
2015012611:30:00,261.9
2015012613:35:00,261.9
2015012613:40:00,261.8
2015012613:45:00,261.86
2015012613:50:00,261.76
2015012613:55:00,261.56
2015012614:00:00,261.5
2015012614:05:00,261.24
2015012614:10:00,261.36
2015012614:15:00,261.46
2015012614:20:00,261.5
2015012614:25:00,261.46
2015012614:30:00,261.46
2015012614:35:00,261.5
2015012614:40:00,261.7
2015012614:45:00,261.66
2015012614:50:00,261.62
2015012614:55:00,261.66
2015012621:10:00,259.74
2015012621:15:00,259.76
2015012621:20:00,259.9
2015012621:25:00,260.5
2015012621:30:00,260.4
2015012621:35:00,260.2
2015012621:40:00,260.3
2015012621:45:00,260.4
2015012621:50:00,260.36
2015012621:55:00,260.26
2015012622:00:00,260.32
2015012622:05:00,260.14
2015012622:10:00,260.06
2015012622:15:00,260.16
2015012622:20:00,259.96
2015012622:25:00,260
2015012622:30:00,260.06
2015012622:35:00,259.94
2015012622:40:00,259.46
2015012622:45:00,259.56
2015012622:50:00,259.76
2015012622:55:00,259.66
2015012623:00:00,259.7
2015012623:05:00,259.62
2015012623:10:00,259.3
2015012623:15:00,258.94
2015012623:20:00,258.86
2015012623:25:00,259.2
2015012623:30:00,259.04
2015012623:35:00,259.1
2015012623:40:00,259.2
2015012623:45:00,259.1
2015012623:50:00,259.3
2015012623:55:00,259.4
2015012700:00:00,259.36
2015012700:05:00,259.2
2015012700:10:00,259.3
2015012700:15:00,259.2
2015012700:20:00,259.4
2015012700:25:00,259.32
2015012700:30:00,259.3
2015012700:35:00,259.26
2015012700:40:00,259.32
2015012700:45:00,259.4
2015012700:50:00,259.42
2015012700:55:00,259.26
2015012701:00:00,259.16
2015012701:05:00,259.3
2015012701:10:00,259.32
2015012701:15:00,259.36
2015012701:20:00,259.32
2015012701:25:00,259.5
2015012701:30:00,259.4
2015012701:35:00,259.62
2015012701:40:00,259.62
2015012701:45:00,259.62
2015012701:50:00,259.52
2015012701:55:00,259.56
2015012702:00:00,259.52
2015012702:05:00,259.46
2015012702:10:00,259.32
2015012702:15:00,259.4
2015012702:20:00,259.4
2015012702:25:00,259.3
2015012702:30:00,259.2
2015012709:05:00,258.84
2015012709:15:00,258.96
2015012709:20:00,258.9
2015012709:25:00,258.96
2015012709:30:00,258.86
2015012709:35:00,258.9
2015012709:40:00,258.6
2015012709:45:00,258.82
2015012709:50:00,258.4
2015012709:55:00,258.44
2015012710:00:00,258.56
2015012710:05:00,258.62
2015012710:10:00,258.76
2015012710:15:00,258.64
2015012710:35:00,258.62
2015012710:40:00,258.8
2015012710:45:00,258.74
2015012710:50:00,258.8
2015012710:55:00,258.86
2015012711:00:00,259
2015012711:05:00,259.22
2015012711:10:00,259.2
2015012711:15:00,259.14
2015012711:20:00,258.96
2015012711:25:00,258.96
2015012711:30:00,258.96
2015012713:35:00,258.96
2015012713:40:00,258.7
2015012713:45:00,258.96
2015012713:50:00,258.86
2015012713:55:00,259
2015012714:00:00,259.16
2015012714:05:00,259.1
2015012714:10:00,259.3
2015012714:15:00,259.4
2015012714:20:00,259.36
2015012714:25:00,259.36
2015012714:30:00,259.32
2015012714:35:00,259.32
2015012714:40:00,259.2
2015012714:45:00,259.2
2015012714:50:00,259.46
2015012714:55:00,259.82
2015012721:10:00,259.8
2015012721:15:00,259.74
2015012721:20:00,259.62
2015012721:25:00,259.3
2015012721:30:00,259.32
2015012721:35:00,259.94
2015012721:40:00,259.9
2015012721:45:00,260
2015012721:50:00,260.24
2015012721:55:00,260.2
2015012722:00:00,260.2
2015012722:05:00,260.02
2015012722:10:00,260
2015012722:15:00,260.12
2015012722:20:00,260.2
2015012722:25:00,260.12
2015012722:30:00,260.06
2015012722:35:00,260
2015012722:40:00,260.06
2015012722:45:00,260.4
2015012722:50:00,260.4
2015012722:55:00,260.5
2015012723:00:00,260.56
2015012723:05:00,260.36
2015012723:10:00,260.36
2015012723:15:00,260.42
2015012723:20:00,260.36
2015012723:25:00,260.62
2015012723:30:00,260.82
2015012723:35:00,261
2015012723:40:00,261.16
2015012723:45:00,261.54
2015012723:50:00,261.4
2015012723:55:00,261.46
2015012800:00:00,261.4
2015012800:05:00,261.32
2015012800:10:00,261.16
2015012800:15:00,261.24
2015012800:20:00,261.3
2015012800:25:00,261.14
2015012800:30:00,261.1
2015012800:35:00,261.1
2015012800:40:00,261.3
2015012800:45:00,261.36
2015012800:50:00,261.1
2015012800:55:00,261.12
2015012801:00:00,261.12
2015012801:05:00,261.06
2015012801:10:00,260.96
2015012801:15:00,261.06
2015012801:20:00,260.86
2015012801:25:00,260.7
2015012801:30:00,260.46
2015012801:35:00,260.7
2015012801:40:00,260.7
2015012801:45:00,260.84
2015012801:50:00,260.7
2015012801:55:00,260.8
2015012802:00:00,260.7
2015012802:05:00,260.8
2015012802:10:00,260.74
